gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
stam,337.19419539646685,-0.11389626066684139,0.12877496153787485,-0.8844596752866636,0.3764481212977382,0.6278413610917661
stam2,917.1985010295463,0.03150411128058758,0.10302799548394875,0.3057820462545616,0.7597705991481968,0.8815688781384068
stambp,570.2697694625275,0.09890240271361751,0.09408786277841019,1.051170680181632,0.293180206610936,0.5533422193410494
stambpl1,181.34977781479628,0.7364320248110736,0.33210086357939106,2.217495061210596,0.026589280172609236,0.15167822228862696
stap1,8.686476874288976,0.6997330381669936,0.5473259384852315,1.278457659257957,0.2010881047931743,0.45022617547079274
stap2,690.148593081252,0.3317441680757883,0.19631011676632298,1.6898984807322934,0.09104737832505085,0.29331806129473276
star,39.771566239560634,-0.6977905469907504,0.39610101008366805,-1.7616479868187074,0.07812879088149217,0.2707839935462984
stard10,3267.875486246014,0.16566063710096443,0.2834359992766665,0.5844728175804527,0.5589022481725241,0.7654918329942627
stard13,564.4599528619809,-0.3858451507940529,0.1459209276205929,-2.64420708589027,0.008188254290112659,0.07645775350310323
stard3,304.04739488480135,-0.09798738665644914,0.15251904059563537,-0.642460025146875,0.5205745366482539,0.7382784165682594
stard3nl,297.9668089252868,0.43296327076295926,0.18026930989272816,2.4017580752963457,0.016316495237639103,0.11444479793438277
stard4,1178.4481176678194,0.744330693944739,0.502904776663203,1.480062883640534,0.13885646565219614,0.36757407037282724
stard5,696.6555595594751,0.2079768466586062,0.29404660590286313,0.7072921179281026,0.47938496275753906,0.7087932610770418
stard6,8.144472733908492,-0.14228237836015115,0.5381357320171619,-0.2643986821444028,0.791472726903279,0.8998929728206201
stard7,2187.7721758000425,-0.05080062228780031,0.1013204786797398,-0.501385533800863,0.6160998187958373,0.8025260013974393
stard8,682.5805362159341,-0.27840407434397996,0.16337259321740238,-1.704105130861842,0.08836144824904224,0.28869596355664284
stard9,571.5000834684382,-0.3732147338858314,0.12687516867617965,-2.941590050913572,0.0032653188695099095,0.04507879758993496
stat1,3305.973690560311,0.42573671066332763,0.2725077615652815,1.5622920544277374,0.11821920296270341,0.33867798737247684
stat2,3408.68772714317,-0.23593252685328242,0.18318169083583521,-1.2879700246064534,0.19775639784035337,0.4456547423483728
stat3,4054.8293371322893,0.3827176426842716,0.1641268220375786,2.3318409382023146,0.01970906049825509,0.12863148902181903
stat4,363.39350077323866,0.3956911625056633,0.3106342657467177,1.2738168519640989,0.20272833138928315,0.4529511701761157
stat5a,233.7091455862276,0.02518369918266455,0.2436481418656811,0.10336093265405602,0.9176765172523439,0.9629135887748682
stat5b,1178.542372168905,-0.26706076917464044,0.11305098621546096,-2.3623037543932273,0.018161754324372028,0.12247821710039473
stat6,1851.66353927759,-0.1938033227953124,0.11081593432605917,-1.7488759533901987,0.08031246403437033,0.27591283538987904
stau1,2959.323778046917,0.26108745098871855,0.17472672473114012,1.49426169002175,0.13510723411676084,0.36169975610753735
stau2,1126.5373305806684,-0.28912168272881905,0.09953623868912595,-2.9046876447864487,0.0036761976978987253,0.048183937530629786
stbd1,1562.5573753695453,0.08767263172123242,0.2757957352392969,0.3178897296767928,0.7505685833614517,0.876333616960601
stc1,17.44931403191156,0.45143609259817596,0.7656965277225531,0.58957573431984,0.5554751240134358,0.7635134497840462
stc2,23.53168063482497,1.652009641143256,1.6109261791500493,1.0255030072295945,0.30512590719412314,0.5643378030215696
steap1,307.26396463390614,0.2207345292600061,0.35059938232013216,0.6295918943133034,0.5289616282083067,0.7438143371403386
steap2,347.0956455324812,-0.07499272046900106,0.2748266695796984,-0.2728727913622427,0.7849510024194537,0.8967014337929379
steap3,3882.1587823156956,0.017415068467929205,0.24210569501077242,0.07193167623402798,0.9426562813458811,0.9759440526966716
steap4,1152.6418872761312,0.19214421471730192,0.3124243091343532,0.6150104492498798,0.5385478197238278,0.7508685143790207
stil,143.14986380330274,-0.6618891152718361,0.2610790180006507,-2.535206085654062,0.011238119013422934,0.0916546275621066
stim1,933.6971116350961,-0.08079661712962204,0.12679878932562455,-0.6372033799323824,0.5239923763827562,0.7408471436916324
stim2,428.3449642375095,0.041853150338867176,0.14437889343369448,0.2898841329469539,0.7719048807634077,0.8894314514959184
stip1,785.1627986189264,0.3004499498306266,0.1585515811987308,1.8949665942091007,0.05809682749721902,0.23246021858095584
stk10,478.2767519104921,0.2863218801321511,0.19058251592471978,1.5023512453012657,0.1330064205881587,0.35883578382542125
stk11,389.1157620628394,0.2251898326041538,0.16219436806276968,1.3883948949263436,0.1650168300544128,0.4044859003745865
stk11ip,102.81168169068691,0.08604685094868832,0.23805136083268352,0.3614633860848504,0.717753071012564,0.861437302355634
stk16,331.29651349942026,0.0058905559333696615,0.16544735086707438,0.035603809323621755,0.9715982708481604,0.9872845743635106
stk17b,419.0181309923117,0.8621115822368259,0.3605482725654324,2.3911127797190312,0.016797392187927467,0.11667346132203413
stk24,825.2488746515038,0.2585156263627584,0.16693913701127783,1.5485621346257106,0.12148701432008571,0.34281081754776643
stk25,713.0131736113653,-0.0542497442606488,0.1343102408575462,-0.4039136845729272,0.686276192925675,0.8443873092393885
stk26,167.1595013894656,0.16400470900707992,0.18729523173939852,0.8756480743475367,0.3812213819599597,0.6326006405550402
stk3,1509.9915006057897,-0.5704906975668143,0.16397324899543608,-3.4791693222026288,0.0005029706819164921,0.013007729305456458
