gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
abcg4,1.4441266925426977,-1.2271893780682122,1.2196943172501775,-1.006145032170792,0.31434580919060784,0.4546173550048688
abcg5,1556.8133273990031,1.0881194277738988,0.1505268058186406,7.228741896542327,4.874889039786515e-13,1.183998180304475e-11
abcg8,1361.5805432006034,0.7012971182614702,0.11704539617482325,5.991667687757555,2.0770000878482033e-09,2.720287778607918e-08
abhd10,142.50947121653596,0.12390131950478399,0.12070669841623538,1.0264659801855613,0.30467199131753187,0.4443873112327114
abhd11,515.70931641525,0.041768324842109864,0.1586971656759081,0.2631951532607033,0.7924001662898985,0.8683422752524642
abhd12,703.3195643311509,0.2709179986024558,0.14379393781331712,1.8840710722741287,0.05955536252059683,0.12266356327819848
abhd12b,7.804632878946439,0.31788921423553596,0.5177941781430397,0.6139296802748516,0.5392617961658934,0.6713754931677501
abhd13,711.8271142419067,-0.36734086275581845,0.11028245842624772,-3.330909266966338,0.0008656281224491012,0.003319899427477204
abhd14a,150.42059979368022,-0.6202821810813189,0.14195680821445503,-4.369513437807469,1.2452367771395364e-05,7.499247182996761e-05
abhd14b,2277.8125104091464,-0.7985199212191759,0.13299355974384916,-6.004199923343332,1.922776633205414e-09,2.5396599187314487e-08
abhd15,562.0444695808134,-0.47735259911642947,0.1875965631669614,-2.5445700659856145,0.010941235879799087,0.029526377743020298
abhd16a,656.5099308518783,-0.04940487610304541,0.1172931436483983,-0.42120855973596427,0.6736027944287402,0.7823528560520773
abhd16b,3.103818015654772,1.3480359850663877,0.7552623302984739,1.7848579638993174,0.07428435854793156,0.14716157770578356
abhd17a,745.3577223358978,0.10683389704866803,0.14052988703266497,0.7602218951747638,0.44712195937018273,0.5890754745092458
abhd17b,409.8913457750975,-0.35010512913181135,0.14074898950158576,-2.487443287313028,0.012866496606863282,0.03385842110601118
abhd17c,831.8281202231201,-0.8579076312853544,0.14724361968101587,-5.826450294714973,5.661871979030585e-09,6.758558255037019e-08
